iter	Passed	Remaining
1667	14750	20623
1668	14758	20612
1669	14767	20604
1670	14775	20594
1671	14785	20586
1672	14794	20577
1673	14803	20569
1674	14811	20558
1675	14819	20548
1676	14827	20538
1677	14835	20528
1678	14843	20518
1679	14851	20509
1680	14860	20500
1681	14868	20490
1682	14877	20481
1683	14885	20472
1684	14894	20463
1685	14904	20455
1686	14910	20443
1687	14919	20434
1688	14926	20423
1689	14934	20413
1690	14941	20402
1691	14950	20393
1692	14960	20385
1693	14967	20374
1694	14974	20363
1695	14982	20353
1696	14990	20343
1697	14998	20333
1698	15006	20323
1699	15014	20314
1700	15022	20303
1701	15030	20293
1702	15038	20283
1703	15047	20275
1704	15055	20265
1705	15062	20254
1706	15069	20243
1707	15079	20235
1708	15089	20228
1709	15096	20217
1710	15105	20208
1711	15114	20199
1712	15121	20188
1713	15129	20178
1714	15136	20167
1715	15143	20155
1716	15150	20144
1717	15158	20135
1718	15166	20125
1719	15173	20114
1720	15182	20105
1721	15191	20096
1722	15198	20084
1723	15206	20075
1724	15214	20065
1725	15222	20055
1726	15229	20045
1727	15238	20035
1728	15245	20024
1729	15253	20014
1730	15261	20004
1731	15269	19994
1732	15276	19983
1733	15284	19973
1734	15292	19963
1735	15301	19955
1736	15308	19943
1737	15317	19935
1738	15324	19924
1739	15333	19915
1740	15343	19908
1741	15350	19897
1742	15358	19887
1743	15366	19877
1744	15374	19867
1745	15382	19857
1746	15390	19848
1747	15399	19839
1748	15407	19830
1749	15416	19821
1750	15424	19810
1751	15432	19802
1752	15443	19795
1753	15450	19784
1754	15460	19776
1755	15467	19766
1756	15474	19754
1757	15482	19745
1758	15491	19736
1759	15499	19727
1760	15508	19718
1761	15517	19709
1762	15526	19700
1763	15536	19693
1764	15545	19684
1765	15554	19675
1766	15564	19668
1767	15571	19657
1768	15579	19647
1769	15588	19640
1770	15600	19634
1771	15609	19626
1772	15619	19618
1773	15626	19608
1774	15634	19598
1775	15643	19589
1776	15651	19579
1777	15659	19570
1778	15668	19560
1779	15676	19551
1780	15685	19543
1781	15692	19532
1782	15700	19521
1783	15706	19510
1784	15715	19501
1785	15724	19493
1786	15734	19484
1787	15742	19475
1788	15751	19466
1789	15758	19455
1790	15767	19447
1791	15775	19437
1792	15784	19429
1793	15792	19419
1794	15800	19409
1795	15809	19400
1796	15817	19390
1797	15825	19381
1798	15832	19370
1799	15842	19362
1800	15849	19351
1801	15861	19347
1802	15872	19341
1803	15881	19332
1804	15888	19321
1805	15899	19315
1806	15906	19303
1807	15916	19296
1808	15924	19286
1809	15933	19278
1810	15942	19270
1811	15951	19261
1812	15959	19251
1813	15967	19242
1814	15974	19230
1815	15983	19222
1816	15991	19212
1817	15999	19203
1818	16007	19193
1819	16015	19183
1820	16023	19173
1821	16031	19164
1822	16040	19155
1823	16048	19145
1824	16058	19137
1825	16066	19128
1826	16074	19119
1827	16084	19110
1828	16092	19101
1829	16100	19092
1830	16110	19084
1831	16117	19073
1832	16124	19062
1833	16132	19053
1834	16140	19042
1835	16148	19033
1836	16157	19024
1837	16165	19014
1838	16176	19009
1839	16187	19002
1840	16194	18992
1841	16202	18982
1842	16211	18973
1843	16218	18962
1844	16227	18953
1845	16235	18943
1846	16242	18933
1847	16249	18922
1848	16257	18912
1849	16265	18903
1850	16274	18894
1851	16282	18884
1852	16290	18874
1853	16299	18866
1854	16306	18856
1855	16317	18849
1856	16328	18843
1857	16336	18834
1858	16345	18824
1859	16353	18815
1860	16362	18806
1861	16369	18795
1862	16377	18786
1863	16385	18776
1864	16393	18767
1865	16400	18756
1866	16408	18746
1867	16417	18737
1868	16425	18728
1869	16432	18717
1870	16441	18708
1871	16447	18697
1872	16454	18686
1873	16464	18678
1874	16473	18669
1875	16481	18660
1876	16488	18649
1877	16498	18641
1878	16506	18632
1879	16513	18622
1880	16524	18614
1881	16533	18607
1882	16541	18596
1883	16549	18587
1884	16557	18577
1885	16565	18567
1886	16574	18559
1887	16583	18550
1888	16591	18541
1889	16599	18531
1890	16608	18522
1891	16615	18512
1892	16625	18504
1893	16633	18495
1894	16641	18485
1895	16651	18477
1896	16659	18468
1897	16668	18459
1898	16676	18450
1899	16684	18441
1900	16693	18432
1901	16702	18423
1902	16711	18414
1903	16720	18406
1904	16729	18398
1905	16739	18390
1906	16749	18382
1907	16758	18374
1908	16767	18365
1909	16775	18356
1910	16787	18351
1911	16796	18342
1912	16805	18333
1913	16813	18324
1914	16822	18316
1915	16832	18308
1916	16840	18298
1917	16848	18288
1918	16857	18280
1919	16865	18270
1920	16874	18262
1921	16882	18252
1922	16892	18244
1923	16900	18235
1924	16909	18226
1925	16916	18216
1926	16925	18207
1927	16933	18198
1928	16941	18189
1929	16949	18178
1930	16956	18168
1931	16964	18158
1932	16973	18149
1933	16980	18139
1934	16989	18130
1935	16997	18121
1936	17006	18113
1937	17014	18103
1938	17021	18092
1939	17029	18082
1940	17037	18073
1941	17047	18065
1942	17055	18056
1943	17064	18047
1944	17073	18038
1945	17081	18029
1946	17089	18019
1947	17096	18009
1948	17105	18000
1949	17112	17990
1950	17121	17981
1951	17129	17971
1952	17138	17963
1953	17146	17953
1954	17154	17944
1955	17163	17935
1956	17171	17926
1957	17179	17916
1958	17188	17907
1959	17197	17899
1960	17206	17890
1961	17214	17881
1962	17223	17872
1963	17231	17862
1964	17237	17851
1965	17245	17841
1966	17253	17832
1967	17260	17821
1968	17267	17811
1969	17275	17802
1970	17286	17794
1971	17293	17784
1972	17301	17775
1973	17309	17765
1974	17316	17755
1975	17325	17746
1976	17334	17737
1977	17342	17728
1978	17352	17720
1979	17359	17710
1980	17368	17701
1981	17375	17691
1982	17383	17681
1983	17393	17674
1984	17400	17663
1985	17409	17655
1986	17417	17644
1987	17426	17636
1988	17434	17627
1989	17443	17618
1990	17452	17609
1991	17459	17599
1992	17467	17590
1993	17477	17582
1994	17485	17572
1995	17492	17562
1996	17500	17552
1997	17509	17544
1998	17515	17533
1999	17524	17524
2000	17535	17518
2001	17544	17509
2002	17551	17499
2003	17558	17488
2004	17565	17478
2005	17574	17469
2006	17582	17460
2007	17590	17450
2008	17598	17441
2009	17605	17430
2010	17614	17421
2011	17621	17411
2012	17628	17400
2013	17636	17391
2014	17644	17382
2015	17652	17372
2016	17660	17363
2017	17669	17354
2018	17677	17344
2019	17687	17336
2020	17695	17328
2021	17704	17319
2022	17712	17309
2023	17722	17302
2024	17731	17293
2025	17738	17282
2026	17746	17274
2027	17755	17265
2028	17763	17256
2029	17771	17246
2030	17780	17237
2031	17788	17228
2032	17797	17220
2033	17805	17210
2034	17814	17201
2035	17822	17192
2036	17830	17183
2037	17839	17174
2038	17847	17164
2039	17854	17154
2040	17862	17145
2041	17869	17134
2042	17877	17125
2043	17886	17116
2044	17895	17108
2045	17904	17099
2046	17913	17090
2047	17920	17080
2048	17929	17072
2049	17937	17062
2050	17946	17053
2051	17952	17042
2052	17960	17033
2053	17970	17025
2054	17978	17015
2055	17987	17007
2056	17996	16998
2057	18004	16989
2058	18012	16980
2059	18019	16969
2060	18027	16960
2061	18034	16949
2062	18042	16940
2063	18051	16931
2064	18058	16921
2065	18068	16913
2066	18075	16903
2067	18085	16895
2068	18093	16886
2069	18101	16877
2070	18107	16865
2071	18115	16856
2072	18124	16848
2073	18134	16839
2074	18141	16830
2075	18149	16821
2076	18156	16810
2077	18164	16800
2078	18172	16791
2079	18179	16781
2080	18185	16769
2081	18194	16761
2082	18201	16750
2083	18210	16742
2084	18219	16733
2085	18227	16724
2086	18235	16715
2087	18243	16705
2088	18251	16695
2089	18260	16687
2090	18267	16677
2091	18275	16668
2092	18283	16658
2093	18290	16647
2094	18298	16638
2095	18305	16629
2096	18315	16621
2097	18323	16611
2098	18331	16601
2099	18339	16592
2100	18348	16584
2101	18356	16574
2102	18363	16564
2103	18371	16555
2104	18378	16545
2105	18385	16534
2106	18394	16525
2107	18401	16516
2108	18409	16506
2109	18417	16496
2110	18426	16488
2111	18434	16479
2112	18442	16470
2113	18450	16460
2114	18458	16450
2115	18467	16442
2116	18475	16433
2117	18483	16424
2118	18491	16414
2119	18498	16404
2120	18507	16396
2121	18516	16387
2122	18524	16378
2123	18533	16369
2124	18541	16359
2125	18549	16350
2126	18556	16340
2127	18565	16331
2128	18572	16322
2129	18582	16314
2130	18588	16303
2131	18596	16293
2132	18603	16283
2133	18611	16274
2134	18618	16264
2135	18626	16254
2136	18635	16245
2137	18642	16235
2138	18649	16225
2139	18657	16216
2140	18666	16207
2141	18672	16196
2142	18681	16188
2143	18690	16179
2144	18698	16170
2145	18707	16161
2146	18716	16153
2147	18724	16144
2148	18734	16136
2149	18743	16128
2150	18750	16118
2151	18758	16108
2152	18766	16099
2153	18775	16090
2154	18784	16082
2155	18793	16073
2156	18801	16064
2157	18807	16053
2158	18815	16044
2159	18823	16034
2160	18829	16024
2161	18840	16017
2162	18849	16008
2163	18858	15999
2164	18866	15990
2165	18876	15982
2166	18884	15973
2167	18893	15965
2168	18901	15956
2169	18911	15948
2170	18921	15940
2171	18930	15931
2172	18938	15923
2173	18946	15913
2174	18954	15904
2175	18962	15895
2176	18972	15887
2177	18980	15877
2178	18990	15870
2179	18998	15861
2180	19008	15853
2181	19017	15845
2182	19025	15835
2183	19032	15825
2184	19039	15815
2185	19048	15807
2186	19056	15797
2187	19063	15787
2188	19071	15778
2189	19079	15768
2190	19087	15759
2191	19095	15749
2192	19103	15741
2193	19110	15731
2194	19118	15721
2195	19126	15712
2196	19135	15703
2197	19143	15694
2198	19151	15685
2199	19157	15674
2200	19166	15665
2201	19174	15656
2202	19181	15646
2203	19190	15637
2204	19197	15628
2205	19205	15618
2206	19213	15609
2207	19220	15599
2208	19229	15590
2209	19236	15580
2210	19245	15572
2211	19253	15563
2212	19263	15555
2213	19272	15546
2214	19279	15536
2215	19287	15527
2216	19295	15518
2217	19302	15508
2218	19311	15500
2219	19320	15491
2220	19327	15481
2221	19337	15473
2222	19345	15463
2223	19354	15455
2224	19363	15447
2225	19371	15438
2226	19380	15429
2227	19387	15419
2228	19394	15409
2229	19404	15401
2230	19414	15393
2231	19421	15384
2232	19430	15375
2233	19437	15365
2234	19444	15355
2235	19452	15346
2236	19462	15338
2237	19470	15329
2238	19477	15319
2239	19484	15309
2240	19493	15300
2241	19498	15289
2242	19506	15279
2243	19514	15270
2244	19521	15260
2245	19529	15251
2246	19536	15241
2247	19544	15232
2248	19552	15222
2249	19561	15214
2250	19568	15204
2251	19576	15195
2252	19584	15186
2253	19594	15178
2254	19603	15169
2255	19612	15161
2256	19620	15152
2257	19628	15143
2258	19636	15134
2259	19645	15125
2260	19652	15115
2261	19660	15106
2262	19668	15097
2263	19676	15087
2264	19684	15078
2265	19692	15069
2266	19700	15059
2267	19710	15052
2268	19719	15044
2269	19728	15035
2270	19736	15025
2271	19744	15017
2272	19753	15008
2273	19762	15000
2274	19769	14990
2275	19780	14982
2276	19788	14973
2277	19796	14964
2278	19805	14956
2279	19812	14946
2280	19821	14937
2281	19829	14928
2282	19836	14918
2283	19845	14909
2284	19854	14901
2285	19863	14892
2286	19871	14884
2287	19879	14875
2288	19888	14866
2289	19896	14856
2290	19905	14848
2291	19913	14839
2292	19919	14829
2293	19928	14820
2294	19936	14811
2295	19943	14801
2296	19952	14792
2297	19960	14783
2298	19969	14774
2299	19977	14765
2300	19985	14756
2301	19992	14746
2302	20000	14737
2303	20007	14727
2304	20016	14719
2305	20024	14709
2306	20032	14700
2307	20041	14692
2308	20049	14683
2309	20058	14674
2310	20066	14665
2311	20075	14657
2312	20082	14647
2313	20091	14639
2314	20099	14629
2315	20108	14620
2316	20115	14611
2317	20123	14602
2318	20132	14593
2319	20140	14584
2320	20148	14575
2321	20156	14565
2322	20164	14556
2323	20171	14547
2324	20181	14539
2325	20191	14531
2326	20199	14522
2327	20209	14514
2328	20217	14505
2329	20226	14497
2330	20234	14487
2331	20241	14478
2332	20250	14469
2333	20258	14460
2334	20266	14451
2335	20275	14442
2336	20285	14434
2337	20293	14425
2338	20302	14417
2339	20309	14407
2340	20319	14399
2341	20327	14390
2342	20335	14381
2343	20342	14371
2344	20349	14361
2345	20357	14352
2346	20365	14343
2347	20375	14335
2348	20384	14327
2349	20392	14317
2350	20402	14310
2351	20409	14300
2352	20416	14291
2353	20425	14281
2354	20431	14271
2355	20439	14262
2356	20448	14253
2357	20455	14244
2358	20464	14235
2359	20472	14226
2360	20480	14217
2361	20488	14208
2362	20497	14199
2363	20505	14190
2364	20512	14180
2365	20521	14172
2366	20530	14164
2367	20538	14154
2368	20546	14145
2369	20554	14136
2370	20563	14128
2371	20574	14120
2372	20588	14116
2373	20597	14107
2374	20607	14099
2375	20615	14091
2376	20624	14082
2377	20631	14072
2378	20639	14063
2379	20647	14054
2380	20655	14045
2381	20665	14037
2382	20675	14029
2383	20683	14020
2384	20692	14012
2385	20703	14004
2386	20712	13996
2387	20720	13987
2388	20729	13978
2389	20737	13969
2390	20746	13961
2391	20755	13952
2392	20763	13943
2393	20772	13935
2394	20781	13926
2395	20791	13918
2396	20797	13908
2397	20806	13899
2398	20814	13890
2399	20822	13881
2400	20830	13872
2401	20837	13862
2402	20846	13853
2403	20853	13844
2404	20863	13836
2405	20871	13827
2406	20879	13818
2407	20887	13809
2408	20894	13799
2409	20901	13790
2410	20910	13781
2411	20919	13773
2412	20927	13763
2413	20935	13754
2414	20944	13746
2415	20952	13737
2416	20961	13728
2417	20969	13719
2418	20978	13710
2419	20989	13703
2420	21001	13697
2421	21010	13688
2422	21019	13680
2423	21026	13670
2424	21033	13661
2425	21042	13652
2426	21051	13644
2427	21059	13635
2428	21066	13624
2429	21075	13616
2430	21083	13607
2431	21092	13599
2432	21101	13590
2433	21110	13582
2434	21118	13573
2435	21129	13565
2436	21137	13556
2437	21145	13547
2438	21153	13538
2439	21162	13530
2440	21171	13521
2441	21180	13513
2442	21189	13504
2443	21199	13496
2444	21208	13488
2445	21217	13480
2446	21226	13471
2447	21235	13463
2448	21244	13454
2449	21254	13446
2450	21267	13440
2451	21274	13431
2452	21281	13421
2453	21289	13412
2454	21296	13402
2455	21306	13394
2456	21313	13384
2457	21323	13376
2458	21333	13369
2459	21341	13360
2460	21349	13351
2461	21357	13341
2462	21365	13332
2463	21372	13323
2464	21380	13314
2465	21388	13304
2466	21397	13296
2467	21405	13287
2468	21413	13278
2469	21422	13269
2470	21429	13260
2471	21436	13250
2472	21446	13242
2473	21454	13233
2474	21464	13225
2475	21471	13215
2476	21480	13207
2477	21487	13197
2478	21497	13189
2479	21504	13179
2480	21513	13171
2481	21521	13162
2482	21529	13153
2483	21537	13144
2484	21545	13135
2485	21554	13126
2486	21563	13118
2487	21572	13109
2488	21578	13099
2489	21586	13090
2490	21593	13081
2491	21601	13072
2492	21609	13062
2493	21617	13053
2494	21624	13044
2495	21633	13035
2496	21641	13026
2497	21649	13017
2498	21659	13009
2499	21667	13000
2500	21675	12991
2501	21683	12982
2502	21690	12972
2503	21698	12963
2504	21706	12954
2505	21715	12946
2506	21724	12937
2507	21732	12928
2508	21743	12921
2509	21752	12912
2510	21761	12904
2511	21770	12895
2512	21777	12886
2513	21785	12877
2514	21793	12868
2515	21801	12859
2516	21809	12849
2517	21817	12841
2518	21824	12831
2519	21833	12823
2520	21843	12815
2521	21850	12805
2522	21858	12796
2523	21866	12786
2524	21874	12778
2525	21882	12769
2526	21892	12761
2527	21900	12752
2528	21908	12743
2529	21915	12733
2530	21924	12725
2531	21932	12716
2532	21940	12706
2533	21946	12696
2534	21954	12687
2535	21961	12678
2536	21972	12670
2537	21981	12662
2538	21990	12653
2539	21999	12645
2540	22008	12636
2541	22016	12628
2542	22024	12619
2543	22032	12609
2544	22040	12600
2545	22049	12592
2546	22057	12583
2547	22064	12573
2548	22074	12565
2549	22082	12556
2550	22090	12547
2551	22099	12538
2552	22106	12529
2553	22115	12521
2554	22124	12512
2555	22132	12503
2556	22140	12494
2557	22147	12484
2558	22155	12475
2559	22162	12466
2560	22171	12457
2561	22178	12448
2562	22187	12439
2563	22195	12430
2564	22202	12421
2565	22210	12412
2566	22217	12402
2567	22226	12393
2568	22233	12384
2569	22242	12375
2570	22249	12366
2571	22256	12357
2572	22266	12348
2573	22274	12340
2574	22284	12332
2575	22296	12325
2576	22306	12317
2577	22314	12308
2578	22322	12299
2579	22330	12290
2580	22338	12281
2581	22345	12272
2582	22354	12263
2583	22363	12254
2584	22370	12245
2585	22378	12236
2586	22387	12227
2587	22395	12218
2588	22403	12209
2589	22410	12200
2590	22418	12191
2591	22426	12182
2592	22434	12173
2593	22442	12164
2594	22450	12155
2595	22459	12147
2596	22468	12138
2597	22476	12129
2598	22484	12120
2599	22493	12111
2600	22500	12102
2601	22507	12092
2602	22515	12083
2603	22522	12074
2604	22530	12065
2605	22539	12056
2606	22545	12046
2607	22554	12038
2608	22561	12028
2609	22569	12019
2610	22577	12010
2611	22586	12002
2612	22595	11993
2613	22605	11985
2614	22613	11976
2615	22620	11967
2616	22628	11958
2617	22637	11949
2618	22643	11939
2619	22651	11930
2620	22659	11921
2621	22666	11912
2622	22675	11904
2623	22683	11895
2624	22691	11886
2625	22699	11877
2626	22708	11868
2627	22715	11859
2628	22723	11850
2629	22734	11842
2630	22742	11833
2631	22751	11825
2632	22759	11816
2633	22768	11807
2634	22778	11799
2635	22786	11790
2636	22794	11781
2637	22803	11773
2638	22811	11764
2639	22821	11756
2640	22828	11747
2641	22837	11738
2642	22845	11729
2643	22854	11721
2644	22862	11712
2645	22871	11703
2646	22878	11694
2647	22887	11685
2648	22895	11676
2649	22903	11667
2650	22911	11658
2651	22918	11649
2652	22926	11640
2653	22936	11632
2654	22944	11623
2655	22955	11616
2656	22963	11607
2657	22972	11598
2658	22981	11589
2659	22991	11582
2660	22999	11573
2661	23006	11563
2662	23015	11555
2663	23022	11545
2664	23030	11536
2665	23042	11529
2666	23052	11521
2667	23060	11512
2668	23067	11503
2669	23074	11494
2670	23083	11485
2671	23091	11476
2672	23098	11467
2673	23106	11458
2674	23116	11449
2675	23124	11441
2676	23132	11432
2677	23142	11424
2678	23151	11415
2679	23160	11407
2680	23170	11399
2681	23178	11390
2682	23187	11381
2683	23195	11373
2684	23204	11364
2685	23213	11356
2686	23222	11347
2687	23231	11339
2688	23239	11330
2689	23247	11321
2690	23256	11312
2691	23264	11303
2692	23273	11295
2693	23282	11287
2694	23291	11278
2695	23302	11270
2696	23311	11262
2697	23319	11253
2698	23328	11245
2699	23339	11237
2700	23350	11230
2701	23358	11221
2702	23368	11212
2703	23375	11203
2704	23384	11194
2705	23394	11187
2706	23402	11178
2707	23412	11170
2708	23420	11161
2709	23429	11152
2710	23439	11145
2711	23449	11136
2712	23456	11127
2713	23465	11118
2714	23475	11110
2715	23486	11103
2716	23495	11095
2717	23505	11086
2718	23512	11077
2719	23521	11068
2720	23530	11060
2721	23539	11052
2722	23547	11042
2723	23555	11033
2724	23564	11025
2725	23573	11017
2726	23581	11008
2727	23590	10999
2728	23598	10990
2729	23608	10982
2730	23615	10973
2731	23623	10964
2732	23632	10955
2733	23640	10946
2734	23648	10938
2735	23658	10929
2736	23666	10921
2737	23674	10912
2738	23683	10903
2739	23691	10894
2740	23698	10885
2741	23707	10876
2742	23717	10868
2743	23725	10859
2744	23733	10850
2745	23743	10842
2746	23753	10834
2747	23762	10826
2748	23770	10817
2749	23779	10808
2750	23787	10800
2751	23795	10791
2752	23803	10782
2753	23812	10773
2754	23820	10764
2755	23828	10755
2756	23835	10746
2757	23843	10737
2758	23851	10728
2759	23859	10719
2760	23867	10710
2761	23874	10701
2762	23881	10691
2763	23889	10682
2764	23896	10673
2765	23904	10664
2766	23913	10655
2767	23921	10646
2768	23930	10638
2769	23939	10630
2770	23947	10621
2771	23956	10612
2772	23965	10604
2773	23973	10595
2774	23982	10586
2775	23991	10578
2776	23999	10569
2777	24008	10560
2778	24016	10552
2779	24026	10543
2780	24035	10535
2781	24043	10526
2782	24052	10518
2783	24061	10509
2784	24069	10500
2785	24079	10492
2786	24087	10483
2787	24095	10474
2788	24105	10466
2789	24113	10457
2790	24120	10448
2791	24127	10439
2792	24135	10430
2793	24142	10420
2794	24151	10412
2795	24160	10403
2796	24168	10394
2797	24176	10386
2798	24183	10376
2799	24194	10368
2800	24201	10359
2801	24210	10351
2802	24219	10342
2803	24228	10334
2804	24236	10325
2805	24244	10316
2806	24252	10307
2807	24259	10298
2808	24269	10290
2809	24278	10281
2810	24287	10273
2811	24296	10264
2812	24304	10255
2813	24312	10247
2814	24321	10238
2815	24329	10229
2816	24337	10220
2817	24346	10211
2818	24355	10203
2819	24363	10194
2820	24375	10187
2821	24386	10179
2822	24397	10172
2823	24407	10164
2824	24415	10155
2825	24424	10146
2826	24436	10139
2827	24445	10130
2828	24454	10122
2829	24465	10114
2830	24473	10105
2831	24484	10097
2832	24491	10088
2833	24496	10078
2834	24506	10070
2835	24514	10061
2836	24523	10053
2837	24533	10044
2838	24540	10035
2839	24549	10027
2840	24556	10017
2841	24565	10009
2842	24575	10001
2843	24580	9991
2844	24588	9982
2845	24597	9973
2846	24605	9965
2847	24614	9956
2848	24622	9947
2849	24631	9939
2850	24638	9929
2851	24647	9921
2852	24656	9912
2853	24665	9904
2854	24673	9895
2855	24682	9887
2856	24692	9878
2857	24699	9869
2858	24707	9860
2859	24716	9852
2860	24725	9843
2861	24733	9834
2862	24742	9826
2863	24750	9817
2864	24759	9808
2865	24766	9799
2866	24774	9790
2867	24782	9781
2868	24795	9774
2869	24805	9766
2870	24812	9757
2871	24820	9748
2872	24828	9739
2873	24836	9730
2874	24845	9721
2875	24852	9712
2876	24862	9704
2877	24870	9695
2878	24879	9687
2879	24888	9678
2880	24899	9671
2881	24907	9662
2882	24916	9653
2883	24925	9645
2884	24934	9636
2885	24943	9628
2886	24950	9618
2887	24960	9610
2888	24968	9601
2889	24978	9593
2890	24986	9584
2891	24994	9576
2892	25004	9567
2893	25013	9559
2894	25021	9550
2895	25031	9542
2896	25040	9533
2897	25049	9525
2898	25057	9516
2899	25068	9508
2900	25081	9501
2901	25089	9492
2902	25098	9484
2903	25107	9475
2904	25115	9466
2905	25123	9458
2906	25131	9449
2907	25140	9440
2908	25147	9431
2909	25155	9422
2910	25162	9413
2911	25169	9404
2912	25179	9395
2913	25188	9387
2914	25198	9379
2915	25206	9370
2916	25214	9361
2917	25222	9352
2918	25229	9343
2919	25235	9333
2920	25244	9325
2921	25252	9316
2922	25260	9307
2923	25267	9298
2924	25275	9289
2925	25285	9281
2926	25296	9273
2927	25304	9264
2928	25311	9255
2929	25319	9246
2930	25329	9238
2931	25339	9230
2932	25349	9221
2933	25358	9213
2934	25367	9205
2935	25377	9196
2936	25387	9188
2937	25396	9179
2938	25405	9171
2939	25416	9163
2940	25427	9155
2941	25436	9147
2942	25446	9139
2943	25456	9131
2944	25465	9122
2945	25476	9114
2946	25485	9106
2947	25495	9097
2948	25504	9089
2949	25513	9081
2950	25521	9072
2951	25529	9063
2952	25537	9054
2953	25545	9045
2954	25551	9036
2955	25561	9027
2956	25570	9019
2957	25578	9010
2958	25587	9002
2959	25596	8993
2960	25605	8984
2961	25613	8976
2962	25623	8967
2963	25631	8959
2964	25640	8950
2965	25650	8942
2966	25658	8933
2967	25668	8925
2968	25677	8916
2969	25685	8907
2970	25695	8899
2971	25702	8890
2972	25710	8881
2973	25719	8872
2974	25728	8864
2975	25736	8855
2976	25745	8846
2977	25753	8838
2978	25762	8829
2979	25771	8821
2980	25780	8812
2981	25789	8803
2982	25798	8795
2983	25806	8786
2984	25813	8777
2985	25823	8769
2986	25832	8760
2987	25839	8751
2988	25848	8742
2989	25857	8734
2990	25865	8725
2991	25874	8717
2992	25883	8708
2993	25891	8699
2994	25899	8690
2995	25907	8681
2996	25914	8672
2997	25924	8664
2998	25936	8657
2999	25945	8648
3000	25954	8639
3001	25963	8631
3002	25972	8622
3003	25980	8613
3004	25987	8604
3005	25995	8595
3006	26003	8587
3007	26011	8578
3008	26020	8569
3009	26030	8561
3010	26040	8553
3011	26048	8544
3012	26057	8535
3013	26065	8527
3014	26072	8517
3015	26083	8509
3016	26092	8501
3017	26100	8492
3018	26107	8483
3019	26115	8474
3020	26123	8465
3021	26132	8457
3022	26140	8448
3023	26148	8439
3024	26155	8430
3025	26164	8421
3026	26173	8413
3027	26181	8404
3028	26188	8395
3029	26197	8386
3030	26205	8377
3031	26214	8369
3032	26222	8360
3033	26230	8351
3034	26239	8343
3035	26249	8334
3036	26258	8326
3037	26266	8317
3038	26276	8309
3039	26286	8301
3040	26295	8292
3041	26304	8283
3042	26312	8274
3043	26321	8266
3044	26330	8257
3045	26339	8249
3046	26348	8240
3047	26356	8232
3048	26363	8222
3049	26371	8213
3050	26379	8205
3051	26388	8196
3052	26397	8188
3053	26404	8178
3054	26413	8170
3055	26421	8161
3056	26429	8152
3057	26436	8143
3058	26444	8134
3059	26453	8126
3060	26461	8117
3061	26471	8109
3062	26480	8100
3063	26488	8091
3064	26498	8083
3065	26507	8074
3066	26515	8066
3067	26524	8057
3068	26532	8048
3069	26540	8040
3070	26549	8031
3071	26555	8022
3072	26564	8013
3073	26572	8004
3074	26581	7995
3075	26589	7987
3076	26597	7978
3077	26606	7969
3078	26614	7960
3079	26622	7952
3080	26631	7943
3081	26639	7934
3082	26647	7925
3083	26654	7916
3084	26664	7908
3085	26673	7900
3086	26681	7891
3087	26690	7882
3088	26699	7874
3089	26708	7865
3090	26717	7856
3091	26725	7848
3092	26733	7839
3093	26743	7831
3094	26752	7822
3095	26761	7814
3096	26770	7805
3097	26780	7797
3098	26788	7788
3099	26797	7779
3100	26805	7771
3101	26813	7762
3102	26823	7753
3103	26832	7745
3104	26840	7736
3105	26849	7728
3106	26857	7719
3107	26866	7710
3108	26876	7702
3109	26888	7694
3110	26900	7687
3111	26909	7678
3112	26919	7670
3113	26928	7661
3114	26936	7652
3115	26945	7644
3116	26955	7636
3117	26965	7627
3118	26978	7620
3119	26988	7612
3120	26996	7603
3121	27007	7595
3122	27017	7587
3123	27026	7578
3124	27035	7569
3125	27044	7561
3126	27054	7553
3127	27063	7544
3128	27073	7536
3129	27080	7527
3130	27089	7518
3131	27096	7509
3132	27105	7501
3133	27113	7492
3134	27122	7483
3135	27130	7474
3136	27140	7466
3137	27148	7457
3138	27157	7448
3139	27165	7440
3140	27173	7431
3141	27181	7422
3142	27187	7413
3143	27196	7404
3144	27203	7395
3145	27211	7386
3146	27219	7377
3147	27229	7369
3148	27238	7361
3149	27247	7352
3150	27256	7343
3151	27265	7335
3152	27274	7326
3153	27283	7318
3154	27290	7309
3155	27299	7300
3156	27309	7292
3157	27316	7283
3158	27323	7274
3159	27332	7265
3160	27342	7257
3161	27350	7248
3162	27363	7240
3163	27370	7231
3164	27378	7223
3165	27388	7214
3166	27397	7206
3167	27409	7198
3168	27420	7190
3169	27428	7181
3170	27439	7173
3171	27448	7164
3172	27458	7156
3173	27468	7148
3174	27475	7139
3175	27484	7130
3176	27492	7121
3177	27500	7113
3178	27509	7104
3179	27518	7095
3180	27527	7087
3181	27535	7078
3182	27544	7069
3183	27553	7061
3184	27563	7053
3185	27572	7044
3186	27581	7036
3187	27591	7027
3188	27599	7018
3189	27609	7010
3190	27618	7001
3191	27626	6993
3192	27635	6984
3193	27643	6975
3194	27652	6967
3195	27662	6958
3196	27670	6950
3197	27678	6941
3198	27686	6932
3199	27694	6923
3200	27705	6915
3201	27713	6906
3202	27723	6898
3203	27731	6889
3204	27741	6881
3205	27749	6872
3206	27757	6863
3207	27767	6855
3208	27775	6846
3209	27783	6837
3210	27791	6828
3211	27799	6820
3212	27808	6811
3213	27813	6801
3214	27821	6793
3215	27829	6784
3216	27839	6775
3217	27846	6767
3218	27856	6758
3219	27864	6749
3220	27872	6741
